gene_id	F1_FPKM	F2_FPKM	F3_FPKM	M1_FPKM	M2_FPKM	M3_FPKM	female_fpkm_mean	male_fpkm_mean	log2FoldChange	pvalue	padj	female_sq	male_sq	SPM	diff_exp	category
Dcitr06g08740.1	8.46	6.91	6.04	7.86	7.6	6.81	8.46	7.86	0.0473219	0.8987367	0.9599158	71.5716	61.7796	0.5367151	no	unbiased
Dcitr06g08750.1	36.37	15.05	24.31	22.57	29.84	18.33	36.37	22.57	-0.0857959	0.8466447	0.9388587	1322.777	509.4049	0.7219681	no	unbiased
Dcitr06g08770.1	13.84	14.34	16.5	12.11	10.47	15.12	13.84	12.11	-0.2366318	0.280609	0.5549679	191.5456	146.6521	0.5663717	no	unbiased
Dcitr06g08790.1	5.84	7.72	6.01	15.43	27.69	16.57	5.84	15.43	1.613044	3.171684e-07	3.731163e-06	34.1056	238.0849	0.1253005	yes	male_biased
Dcitr06g08800.1	0	0	0	114.09	116.88	85.25	0	114.09	11.30333	2.515096e-21	1.584511e-19	0	13016.53	0	yes	male_limited
Dcitr06g08830.1	0	0.1	0	2.57	8.72	2.61	0	2.57	6.921722	7.461849e-08	9.316802e-07	0	6.6049	0	yes	male_limited
Dcitr06g08840.1	2.42	1.93	6.8	2.4	4.35	4.32	2.42	2.4	0.0003412485	0.9994307	0.9995113	5.8564	5.76	0.5041493	no	unbiased
Dcitr06g08850.1	5.58	7.26	2.65	9.04	8.21	3.79	5.58	9.04	0.439889	0.4658279	0.7270529	31.1364	81.7216	0.2758901	no	unbiased
Dcitr06g08870.1	16.28	14.61	10.74	19.8	12.13	11.72	16.28	19.8	0.08855317	0.8378973	0.9353074	265.0384	392.04	0.4033589	no	unbiased
Dcitr06g08880.1	1.01	2.66	3.55	2.09	6.07	3.59	1.01	2.09	0.6950263	0.2345269	0.4993503	1.0201	4.3681	0.1893211	no	unbiased
Dcitr06g08900.1	23.1	23.95	21.85	22.72	18.84	17.61	23.1	22.72	-0.2181781	0.2807749	0.5549679	533.61	516.1984	0.5082928	no	unbiased
Dcitr06g08910.1	0	0	0	48.65	48.11	37.93	0	48.65	11.15732	7.814233e-21	4.640308e-19	0	2366.822	0	yes	male_limited
Dcitr06g08920.1	0	0	0	1.92	10.93	8.18	0	1.92	7.06335	1.362606e-07	1.669428e-06	0	3.6864	0	yes	male_limited
Dcitr06g08930.1	5.04	6.64	7.67	6.98	4.87	3.2	5.04	6.98	-0.3733693	0.2581533	0.5280658	25.4016	48.7204	0.3426999	no	unbiased
Dcitr06g08940.1	571.12	536.3	578.04	478.74	590.41	481.63	571.12	478.74	-0.1123107	0.4199961	0.6893112	326178.1	229192	0.5873166	no	unbiased
Dcitr06g08960.1	75.9	62.87	77.19	81.44	92.72	92.77	75.9	81.44	0.3193271	0.1559263	0.3870403	5760.81	6632.474	0.4648332	no	unbiased
Dcitr06g08970.1	99.84	100.37	113.76	122.01	132.31	127.74	99.84	122.01	0.2901407	0.03174586	0.1274661	9968.026	14886.44	0.4010557	no	unbiased
Dcitr06g08980.1	10.5	6.83	6.86	17.69	16.43	15.6	10.5	17.69	1.051979	0.003354548	0.02012243	110.25	312.9361	0.2605237	no	unbiased
Dcitr06g08990.1	27.72	31.41	32.51	21.85	20.89	40.54	27.72	21.85	-0.1300994	0.6083547	0.822168	768.3984	477.4225	0.6167808	no	unbiased
Dcitr06g09000.1	55	50.71	50.91	83.75	94.47	82.65	55	83.75	0.7446626	1.073919e-09	1.668136e-08	3025	7014.062	0.301323	no	unbiased
Dcitr06g09010.1	10.73	10.1	9.39	11.08	10.13	10.54	10.73	11.08	0.07989454	0.5766403	0.8041216	115.1329	122.7664	0.4839564	no	unbiased
Dcitr06g09020.1	11.64	14.39	13.09	10.49	7.86	14.61	11.64	10.49	-0.2361328	0.3536479	0.6318013	135.4896	110.0401	0.5518257	no	unbiased
Dcitr06g09040.1	102.6	5.09	0	0	0	0	102.6	0	-8.828518	0.02387405	0.1028108	10526.76	0	1	no	unbiased
Dcitr06g09050.1	111.22	2.54	0	0	0	0	111.22	0	-9.018211	NA	NA	12369.89	0	1	no	unbiased
Dcitr06g09060.1	8.21	4.97	5.23	5	3.93	6.37	8.21	5	-0.2456243	0.4718078	0.7320423	67.4041	25	0.7294492	no	unbiased
Dcitr06g09070.1	4.44	2.93	2.2	6.67	5.96	9.9	4.44	6.67	1.257078	0.001608772	0.01057546	19.7136	44.4889	0.3070535	no	unbiased
Dcitr06g09080.1	26.5	16.47	20.01	11.57	13.07	8.81	26.5	11.57	-0.9047615	0.02238284	0.09780493	702.25	133.8649	0.8398965	no	unbiased
Dcitr06g09090.1	81.98	79.14	67.62	80.59	81.98	97.5	81.98	80.59	0.1966249	0.2375863	0.5028253	6720.72	6494.748	0.5085495	no	unbiased
Dcitr06g09100.1	85.36	102.97	82.1	85.9	98.57	101.13	85.36	85.9	0.08625558	0.5293566	0.7741068	7286.33	7378.81	0.4968469	no	unbiased
Dcitr06g09110.1	220.07	204.37	202.01	191.12	199.26	191.15	220.07	191.12	-0.09859169	0.365829	0.6419602	48430.8	36526.85	0.5700581	no	unbiased
Dcitr06g09140.1	2.43	2.22	3.66	3.07	4.04	3.8	2.43	3.07	0.4100833	0.404417	0.6745473	5.9049	9.4249	0.3851909	no	unbiased
Dcitr06g09150.1	14.8	14.97	18.47	12.82	17.54	15.66	14.8	12.82	-0.05535391	0.8435467	0.937784	219.04	164.3524	0.5713207	no	unbiased
Dcitr06g09160.1	10.58	7.54	8.37	49.33	46.26	43.75	10.58	49.33	2.408428	4.356141e-36	7.950599e-34	111.9364	2433.449	0.04397621	yes	male_biased
Dcitr06g09170.1	307.45	227.49	233.93	192.54	236.85	192.67	307.45	192.54	-0.2939553	0.03704097	0.1435261	94525.5	37071.65	0.7182944	no	unbiased
Dcitr06g09180.1	0.14	0	0	89.08	81.3	74.81	0.14	89.08	10.70012	2.215438e-19	1.150452e-17	0.0196	7935.246	2.469987e-06	yes	male_biased_extreme
Dcitr06g09190.1	481.62	529.57	666.44	518.2	502.74	655.68	481.62	518.2	0.003491355	0.9826323	0.9926133	231957.8	268531.2	0.4634623	no	unbiased
Dcitr06g09220.1	7.97	8.97	9.63	8.04	8.08	7.42	7.97	8.04	-0.1709366	0.3583473	0.6363534	63.5209	64.6416	0.4956278	no	unbiased
Dcitr06g09230.1	39.79	34.61	39.73	37.99	37.96	36.21	39.79	37.99	-0.01630635	0.9377542	0.9749093	1583.244	1443.24	0.5231298	no	unbiased
Dcitr06g09240.1	9.12	5.81	9.08	10.74	9.34	8.24	9.12	10.74	0.2541167	0.5259254	0.7713818	83.1744	115.3476	0.4189682	no	unbiased
Dcitr06g09250.1	5.69	8.01	5.92	4.49	1.99	4.38	5.69	4.49	-0.8531664	0.1059232	0.3019323	32.3761	20.1601	0.6162627	no	unbiased
Dcitr06g09260.1	105.87	105.11	88.38	91.65	99.64	78.25	105.87	91.65	-0.145688	0.3986257	0.6700361	11208.46	8399.723	0.5716215	no	unbiased
Dcitr06g09270.1	23.48	16.19	11.34	4.99	7.49	8.11	23.48	4.99	-1.274688	0.001595899	0.0104964	551.3104	24.9001	0.9567865	no	unbiased
Dcitr06g09290.1	10.02	3.96	10.41	9.39	8.87	8.24	10.02	9.39	0.1392998	0.8223496	0.9296474	100.4004	88.1721	0.5324233	no	unbiased
Dcitr06g09300.1	1.77	4.82	10.25	0.39	3.39	1.61	1.77	0.39	-1.62273	0.03580722	0.140102	3.1329	0.1521	0.9536986	no	unbiased
Dcitr06g09310.1	2.93	8.39	9.08	72.85	73.26	63.09	2.93	72.85	3.340347	2.740594e-30	3.543074e-28	8.5849	5307.122	0.001615006	yes	male_biased
Dcitr06g09320.1	5.92	9.43	7.46	8.46	7.08	8.52	5.92	8.46	0.0657312	0.862229	0.9438612	35.0464	71.5716	0.32871	no	unbiased
Dcitr06g09330.1	7.43	7.82	7.03	5.51	9.46	7.18	7.43	5.51	0.01220085	0.9708144	0.9884138	55.2049	30.3601	0.6451809	no	unbiased
Dcitr06g09340.1	4.93	4.34	4.64	3.7	2.51	4.15	4.93	3.7	-0.411036	0.236442	0.5013995	24.3049	13.69	0.6396885	no	unbiased
Dcitr06g09350.1	45.68	43.47	45.85	39.95	39.52	37.5	45.68	39.95	-0.1996267	0.2150196	0.4757725	2086.662	1596.003	0.5666175	no	unbiased
Dcitr06g09360.1	11.03	9.6	7.37	8.66	8.32	9.73	11.03	8.66	-0.06367939	0.7915097	0.9167065	121.6609	74.9956	0.6186467	no	unbiased
Dcitr06g09370.1	23.73	32.58	29.67	18.55	24.65	19.67	23.73	18.55	-0.4446743	0.1185704	0.3262921	563.1129	344.1025	0.6207047	no	unbiased
Dcitr06g09380.1	18.23	12.02	11.31	9.53	9.95	9.66	18.23	9.53	-0.4959829	0.2222352	0.4840578	332.3329	90.8209	0.7853714	no	unbiased
Dcitr06g09390.1	88.85	98.87	93.88	80.94	67.64	77.79	88.85	80.94	-0.3096428	0.04511865	0.1663599	7894.322	6551.284	0.5464861	no	unbiased
Dcitr06g09400.1	24.14	24.43	21.6	14.45	22.09	16.18	24.14	14.45	-0.4042935	0.1969524	0.4491687	582.7396	208.8025	0.736208	no	unbiased
Dcitr06g09410.1	0	0	0	11.31	11.86	8.04	0	11.31	8.311332	1.600738e-11	3.033093e-10	0	127.9161	0	yes	male_limited
Dcitr06g09430.1	7.51	8.08	8.66	16	16.36	10.15	7.51	16	0.8054701	0.009444726	0.04841739	56.4001	256	0.180538	no	unbiased
Dcitr06g09440.1	8.2	5.61	4.64	5.23	5.96	2.79	8.2	5.23	-0.3987412	0.4007435	0.6715674	67.24	27.3529	0.7108356	no	unbiased
Dcitr06g09450.1	55.51	62.04	50.05	50.24	41.6	31.82	55.51	50.24	-0.4483692	0.08314801	0.25728	3081.36	2524.058	0.5497111	no	unbiased
Dcitr06g09460.1	7.26	7.94	9.87	8.64	9.96	9.37	7.26	8.64	0.1701483	0.5105126	0.7593447	52.7076	74.6496	0.4138565	no	unbiased
Dcitr06g09470.1	6.35	5.08	5.21	4.17	2.07	7.36	6.35	4.17	-0.2784564	0.5271082	0.7726396	40.3225	17.3889	0.6986921	no	unbiased
Dcitr06g09480.1	21.46	24.32	30.71	25.09	8.85	18.67	21.46	25.09	-0.5266631	0.1688298	0.408928	460.5316	629.5081	0.4224907	no	unbiased
Dcitr06g09490.1	5.95	4.87	7.3	2.54	2.1	6.03	5.95	2.54	-0.7246869	0.1637926	0.4000846	35.4025	6.4516	0.845855	no	unbiased
Dcitr06g09500.1	84.92	94.8	92.05	64.72	73.89	77.62	84.92	64.72	-0.3225637	0.01427985	0.06811194	7211.406	4188.678	0.6325748	no	unbiased
Dcitr06g09510.1	76.91	74.71	71.11	58.61	73.75	81.42	76.91	58.61	-0.04495617	0.7834493	0.9133698	5915.148	3435.132	0.6326172	no	unbiased
Dcitr06g09520.1	29.75	35.4	26.63	71.74	71.65	68.15	29.75	71.74	1.210153	4.518678e-15	1.364509e-13	885.0625	5146.628	0.1467354	no	unbiased
Dcitr06g09540.1	8.79	10.35	8.18	9.9	7.83	7.36	8.79	9.9	-0.1375491	0.7027919	0.8748523	77.2641	98.01	0.4408187	no	unbiased
Dcitr06g09550.1	15.47	13.03	20.47	27.04	25.66	26.57	15.47	27.04	0.7070953	0.002450275	0.01534723	239.3209	731.1616	0.2465999	no	unbiased
Dcitr06g09560.1	74.13	70.31	87.07	75.9	80.69	56.64	74.13	75.9	-0.1159863	0.6351476	0.836665	5495.257	5760.81	0.488204	no	unbiased
Dcitr06g09570.1	3.67	7.55	5.67	4.03	5.22	6.72	3.67	4.03	-0.0736456	0.8743691	0.9490812	13.4689	16.2409	0.4533487	no	unbiased
Dcitr06g09580.1	4.73	1	1.92	7.54	3.94	5.5	4.73	7.54	1.178135	0.0160798	0.0752513	22.3729	56.8516	0.2823988	no	unbiased
Dcitr06g09590.1	30.6	25	15.1	17.2	19.26	17.57	30.6	17.2	-0.3707493	0.1039759	0.2974746	936.36	295.84	0.7599091	no	unbiased
Dcitr06g09640.1	21.88	20.66	20.1	13.45	23.48	15.39	21.88	13.45	-0.2478156	0.2904519	0.5652813	478.7344	180.9025	0.7257544	no	unbiased
Dcitr06g09650.1	21.62	24.1	21.87	23.06	17.19	18.54	21.62	23.06	-0.1988516	0.2637148	0.535148	467.4244	531.7636	0.4678043	no	unbiased
Dcitr06g09680.1	17.96	18.7	19.49	13.84	13.29	13.44	17.96	13.84	-0.4656703	0.0127362	0.06213402	322.5616	191.5456	0.6274209	no	unbiased
Dcitr06g09700.1	14.87	14.64	10.89	22.21	22.43	22.69	14.87	22.21	0.7444	0.0001323075	0.001105026	221.1169	493.2841	0.3095137	no	unbiased
Dcitr06g09710.1	2.4	6.33	5.5	4.98	3.46	3.22	2.4	4.98	-0.3067882	0.565036	0.7968934	5.76	24.8004	0.1884792	no	unbiased
Dcitr06g09720.1	202.5	227.45	221.67	163.06	122.58	152.01	202.5	163.06	-0.5700345	0.0001975203	0.00158977	41006.25	26588.56	0.6066479	no	unbiased
Dcitr06g09730.1	12.53	15.51	19.45	23.78	27.77	23.01	12.53	23.78	0.6497251	0.01484674	0.0703025	157.0009	565.4884	0.2173055	no	unbiased
Dcitr06g09740.1	6.94	6.88	5.63	7.36	7.59	4.37	6.94	7.36	-0.006592793	0.9879713	0.994381	48.1636	54.1696	0.4706547	no	unbiased
Dcitr06g09750.1	15.22	9.73	14.01	8.65	14.17	9.8	15.22	8.65	-0.2320506	0.5027711	0.7548397	231.6484	74.8225	0.7558577	no	unbiased
Dcitr06g09760.1	34.15	48.6	33.83	45.33	65.72	88.83	34.15	45.33	0.7897094	0.001705101	0.01113888	1166.222	2054.809	0.3620649	no	unbiased
Dcitr06g09770.1	7.91	13.36	8.63	9.93	13.65	7.97	7.91	9.93	0.08226636	0.8762501	0.949628	62.5681	98.6049	0.3882046	no	unbiased
Dcitr06g09780.1	108.65	85.96	75.35	92.76	80.15	81.41	108.65	92.76	-0.07688066	0.6387103	0.8390171	11804.82	8604.418	0.5784058	no	unbiased
Dcitr06g09790.1	31.47	42.24	37.78	24.96	29.97	29.26	31.47	24.96	-0.3998625	0.01199225	0.05929713	990.3609	623.0016	0.613849	no	unbiased
Dcitr06g09800.1	8.63	5.51	4.25	12.89	10.3	9.08	8.63	12.89	0.8174799	0.0330411	0.1313074	74.4769	166.1521	0.3095092	no	unbiased
Dcitr06g09810.1	56	49.01	39.9	37.15	45.18	31.92	56	37.15	-0.33745	0.08090881	0.2528154	3136	1380.122	0.694401	no	unbiased
Dcitr06g09820.1	23.93	18.14	27.56	16.16	21.38	23.15	23.93	16.16	-0.17683	0.5668885	0.7979289	572.6449	261.1456	0.6867971	no	unbiased
Dcitr06g09830.1	12.29	16.74	11.26	10.52	12.94	8.17	12.29	10.52	-0.3469292	0.4201962	0.6894573	151.0441	110.6704	0.5771331	no	unbiased
Dcitr06g09850.1	3	0.81	0	8.58	13.54	16.13	3	8.58	3.316817	3.774658e-08	4.885014e-07	9	73.6164	0.1089372	yes	male_biased
Dcitr06g09860.1	26.46	45.42	36.05	24.9	26.39	35.95	26.46	24.9	-0.2980919	0.4372913	0.7032814	700.1316	620.01	0.5303458	no	unbiased
Dcitr06g09870.1	347.65	320.42	413.27	15.51	18.39	19.62	347.65	15.51	-4.279505	7.421932e-40	1.535227e-37	120860.5	240.5601	0.9980136	yes	female_biased
Dcitr06g09880.1	165.59	164.38	233.94	17.44	22.25	32.94	165.59	17.44	-2.922865	1.751821e-23	1.430384e-21	27420.05	304.1536	0.9890293	yes	female_biased
Dcitr06g09900.1	7.67	8.75	11.16	10.99	8.15	11.05	7.67	10.99	0.1398553	0.6264602	0.8320053	58.8289	120.7801	0.3275387	no	unbiased
Dcitr06g09910.1	11.91	12.15	6.82	11	8.92	11.35	11.91	11	0.007824614	0.9839375	0.9928977	141.8481	121	0.5396581	no	unbiased
Dcitr06g09920.1	964.53	642.84	802.92	700.45	799.7	606.2	964.53	700.45	-0.1837408	0.2501789	0.5181861	930318.1	490630.2	0.6547164	no	unbiased
Dcitr06g09950.1	2.07	3.9	3.86	8.45	4.5	10.11	2.07	8.45	1.234356	0.01629614	0.07620626	4.2849	71.4025	0.05661312	no	unbiased
Dcitr06g09960.1	12.33	5.45	8.42	5.42	14.06	6.65	12.33	5.42	0.01607594	0.9721108	0.9890628	152.0289	29.3764	0.8380621	no	unbiased
Dcitr06g09970.1	6.72	4.66	3.4	28.1	20	22.86	6.72	28.1	2.291375	2.936271e-12	6.09399e-11	45.1584	789.61	0.05409692	yes	male_biased
Dcitr06g09980.1	616.16	698.38	745	32.32	31.11	40.42	616.16	32.32	-4.287511	1.106908e-74	7.230441e-72	379653.1	1044.582	0.9972561	yes	female_biased
Dcitr06g09990.1	441.93	435.3	396.63	22.7	13.28	28.62	441.93	22.7	-4.282989	5.701371e-73	3.216351e-70	195302.1	515.29	0.9973685	yes	female_biased
Dcitr06g10000.1	408.66	400.67	448.94	32.61	18.1	35.04	408.66	32.61	-3.861395	8.545579e-62	3.314349e-59	167003	1063.412	0.9936727	yes	female_biased
Dcitr06g10010.1	1575.3	1420.35	1351.53	1168.1	1224.43	955.74	1575.3	1168.1	-0.3680644	0.004335367	0.0250728	2481570	1364458	0.6452294	no	unbiased
Dcitr06g10020.1	9.14	3.01	14.95	4.81	8.18	10.1	9.14	4.81	-0.179524	0.7356903	0.8910561	83.5396	23.1361	0.7831174	no	unbiased
Dcitr06g10030.1	8.06	7.91	6.89	6.56	8.27	8.64	8.06	6.56	0.04820108	0.8677992	0.9466692	64.9636	43.0336	0.6015304	no	unbiased
Dcitr06g10060.1	14.94	14.01	10.81	15.2	14.89	18.2	14.94	15.2	0.2928617	0.2349321	0.4996131	223.2036	231.04	0.4913742	no	unbiased
Dcitr06g10070.1	19.63	23.7	18.66	17.71	22.23	18.12	19.63	17.71	-0.08919709	0.7641395	0.9029871	385.3369	313.6441	0.5512838	no	unbiased
Dcitr06g10080.1	16.54	25.35	27.11	24.91	36.59	32.89	16.54	24.91	0.4579848	0.1005421	0.2910608	273.5716	620.5081	0.3059812	no	unbiased
Dcitr06g10090.1	195.6	175.06	170.25	133.84	149.86	113.28	195.6	133.84	-0.4388079	0.004313134	0.02496749	38259.36	17913.15	0.6811047	no	unbiased
Dcitr06g10110.1	4.76	5.14	2.58	14.87	16.11	17.45	4.76	14.87	1.959438	6.623985e-13	1.514001e-11	22.6576	221.1169	0.09294491	yes	male_biased
Dcitr06g10120.1	10.01	5.95	8.34	17.19	21.68	13.73	10.01	17.19	1.130307	1.332281e-05	0.0001291792	100.2001	295.4961	0.2532248	no	unbiased
Dcitr06g10130.1	16.05	10.82	11.82	22	19.86	20.25	16.05	22	0.6925022	0.0003438034	0.002627428	257.6025	484	0.3473593	no	unbiased
Dcitr06g10140.1	3.93	1.05	6.52	6.06	5.17	3.86	3.93	6.06	0.4119389	0.5356846	0.7776293	15.4449	36.7236	0.296058	no	unbiased
Dcitr06g10150.1	32.39	32.15	42.2	39.34	24.2	62.81	32.39	39.34	0.2520806	0.3333086	0.6123329	1049.112	1547.636	0.40401	no	unbiased
Dcitr06g10170.1	35.95	22.94	10.85	24.3	10.16	13.04	35.95	24.3	-0.5392688	0.2743854	0.5467005	1292.403	590.49	0.6863921	no	unbiased
Dcitr06g10180.1	1.42	0.73	1.94	8.1	12.76	7.61	1.42	8.1	2.790363	1.031378e-12	2.277657e-11	2.0164	65.61	0.02981676	yes	male_biased
Dcitr06g10200.1	15.58	25.95	29.77	15.84	25.27	19.81	15.58	15.84	-0.2227675	0.450474	0.7146661	242.7364	250.9056	0.4917256	no	unbiased
Dcitr06g10210.1	80.18	80.24	76.79	61.63	106.18	58.84	80.18	61.63	-0.05866006	0.7628375	0.9021853	6428.832	3798.257	0.6286082	no	unbiased
Dcitr06g10220.1	4.53	4.73	2.34	0.75	3.2	2.7	4.53	0.75	-0.7578897	0.1083784	0.3071411	20.5209	0.5625	0.9733202	no	unbiased
Dcitr06g10230.1	0	0	0	43.17	46.98	39.85	0	43.17	10.51108	1.30847e-18	6.36618e-17	0	1863.649	0	yes	male_limited
Dcitr06g10260.1	4.02	4.4	5.97	3.5	5.7	5.42	4.02	3.5	0.03927709	0.9091589	0.9644902	16.1604	12.25	0.5688199	no	unbiased
Dcitr06g10290.1	11.09	10.02	8.62	11.31	9.96	12.17	11.09	11.31	0.1766405	0.4809236	0.7392538	122.9881	127.9161	0.4901795	no	unbiased
Dcitr06g10300.1	8.51	3.09	6.34	8.16	7.4	5.72	8.51	8.16	0.2645124	0.5705186	0.7998086	72.4201	66.5856	0.5209865	no	unbiased
Dcitr06g10310.1	391.76	385.56	359.11	396.49	351.92	369.44	391.76	396.49	-0.01521831	0.8901225	0.9558058	153475.9	157204.3	0.4939996	no	unbiased
Dcitr06g10320.1	5.2	4.27	3.79	1.14	5.2	3.15	5.2	1.14	-0.4448085	0.423611	0.6923145	27.04	1.2996	0.9541419	no	unbiased
Dcitr06g10330.1	781.93	884.57	913.41	850	796.21	728.8	781.93	850	-0.1144216	0.3557876	0.6337795	611414.5	722500	0.4583611	no	unbiased
Dcitr06g10340.1	19.96	18.66	21.88	23.46	19.85	24.89	19.96	23.46	0.1814894	0.2935458	0.5689615	398.4016	550.3716	0.4199124	no	unbiased
Dcitr06g10350.1	8.17	13.38	14.13	10.02	12.87	12.48	8.17	10.02	-0.00884792	0.9752419	0.9904723	66.7489	100.4004	0.399337	no	unbiased
Dcitr06g10370.1	3.08	2.38	4.05	3.08	3.31	1.27	3.08	3.08	-0.3019337	0.640635	0.8395979	9.4864	9.4864	0.5	no	unbiased
Dcitr06g10380.1	9.19	12.23	14.61	21.79	9.76	27.96	9.19	21.79	0.7344034	0.0251133	0.1065941	84.4561	474.8041	0.151014	no	unbiased
Dcitr06g10390.1	5.89	5.91	9.23	11.87	5.7	16.18	5.89	11.87	0.6871575	0.03015582	0.1225487	34.6921	140.8969	0.1975756	no	unbiased
Dcitr06g10400.1	11.09	15.19	7.33	17.18	17.52	25.87	11.09	17.18	0.8686686	0.04198011	0.1579112	122.9881	295.1524	0.294131	no	unbiased
Dcitr06g10410.1	12.27	16.81	18.77	8.82	20.28	10.93	12.27	8.82	-0.2552184	0.5497528	0.7873276	150.5529	77.7924	0.6593212	no	unbiased
Dcitr06g10430.1	6.48	6.49	6.75	8.93	10.21	8.69	6.48	8.93	0.4995993	0.0677909	0.2243009	41.9904	79.7449	0.344932	no	unbiased
Dcitr06g10440.1	8.7	3.86	4.3	6.21	4.57	3.26	8.7	6.21	-0.2439516	0.7099078	0.8792202	75.69	38.5641	0.6624708	no	unbiased
Dcitr06g10530.1	39.04	35.76	25.67	31.26	30.86	25.86	39.04	31.26	-0.1848709	0.383115	0.6572523	1524.122	977.1876	0.6093295	no	unbiased
Dcitr06g10540.1	13.7	18.86	14.29	8.9	16.41	21.11	13.7	8.9	0.01595803	0.9773221	0.9906858	187.69	79.21	0.7032222	no	unbiased
Dcitr06g10550.1	32.89	12.08	6.57	9.11	14.78	18.8	32.89	9.11	-0.2371505	0.6491662	0.8453792	1081.752	82.9921	0.9287465	no	unbiased
Dcitr06g10560.1	18.3	25.15	23.44	25.58	15.25	19.3	18.3	25.58	-0.1479498	0.6724786	0.8577478	334.89	654.3364	0.3385373	no	unbiased
Dcitr06g10580.1	4.97	5.01	1.5	4.67	4.34	5.15	4.97	4.67	0.3320932	0.4509548	0.7150633	24.7009	21.8089	0.5310902	no	unbiased
Dcitr06g10600.1	7.02	9.12	13.09	11.26	11.6	7.92	7.02	11.26	0.06597579	0.8135447	0.9254724	49.2804	126.7876	0.2798941	no	unbiased
Dcitr06g10610.1	17.39	11.58	10.74	20.97	5.71	12.49	17.39	20.97	-0.04132134	0.9307874	0.9719817	302.4121	439.7409	0.4074795	no	unbiased
Dcitr06g10630.1	12.55	18.89	17.35	16.44	11.61	16.35	12.55	16.44	-0.1352828	0.5581755	0.7920783	157.5025	270.2736	0.3681891	no	unbiased
Dcitr06g10640.1	13.57	13.11	15.17	14.5	15.57	13.78	13.57	14.5	0.07355072	0.6518187	0.8467082	184.1449	210.25	0.4669049	no	unbiased
Dcitr06g10680.1	1.56	0.26	0	27.35	35.73	21.85	1.56	27.35	5.581017	5.567004e-17	2.152402e-15	2.4336	748.0225	0.003242828	yes	male_biased
Dcitr06g10690.1	13.3	12.29	12.69	10.38	9.98	11.95	13.3	10.38	-0.226941	0.4281353	0.6964072	176.89	107.7444	0.6214639	no	unbiased
Dcitr06g10730.1	4.06	7.04	3.69	4.87	6.96	5.61	4.06	4.87	0.2221453	0.5728488	0.8018074	16.4836	23.7169	0.4100347	no	unbiased
Dcitr06g10740.1	356.22	306.1	248.54	276.38	267.34	271.13	356.22	276.38	-0.1488065	0.3496885	0.6278913	126892.7	76385.9	0.6242305	no	unbiased
Dcitr06g10750.1	31.97	28.38	28.72	26.74	21.14	24.65	31.97	26.74	-0.287211	0.1548719	0.3866657	1022.081	715.0276	0.5883806	no	unbiased
Dcitr06g10760.1	9	6.03	7.33	2.13	7.36	4.89	9	2.13	-0.6022518	0.3688405	0.6452026	81	4.5369	0.9469597	no	unbiased
Dcitr06g10770.1	34.48	25.48	26.43	38.36	28.48	34.64	34.48	38.36	0.2433854	0.2768279	0.5499777	1188.87	1471.49	0.4468833	no	unbiased
Dcitr06g10780.1	21.07	30.24	28.79	21.57	27.66	24.05	21.07	21.57	-0.1207208	0.5703811	0.7998086	443.9449	465.2649	0.4882755	no	unbiased
Dcitr06g10790.1	36.3	64.08	42.81	47.51	60.27	65.13	36.3	47.51	0.2730651	0.2897238	0.5648386	1317.69	2257.2	0.3685959	no	unbiased
Dcitr06g10800.1	7.45	4.51	5.33	3.15	6.8	4.23	7.45	3.15	-0.271056	0.4973937	0.7506015	55.5025	9.9225	0.8483378	no	unbiased
Dcitr06g10830.1	4.95	8.28	5.5	7.84	11.85	11.18	4.95	7.84	0.7209648	0.05141807	0.1828509	24.5025	61.4656	0.2850185	no	unbiased
Dcitr06g10860.1	4.69	4.27	10.53	7.51	2.97	4.66	4.69	7.51	-0.3847429	0.5359463	0.7777822	21.9961	56.4001	0.2805761	no	unbiased
Dcitr06g10880.1	48.8	51.45	38.55	19.18	33.6	30.51	48.8	19.18	-0.7162601	0.006899307	0.03740817	2381.44	367.8724	0.8661948	no	unbiased
Dcitr06g10890.1	78.81	86.52	80.86	50.07	52.59	53.18	78.81	50.07	-0.6523139	3.190669e-06	3.378788e-05	6211.016	2507.005	0.7124342	no	unbiased
Dcitr06g10910.1	26.46	19.23	16.64	28.26	33.72	29.29	26.46	28.26	0.5645792	0.03867265	0.1480464	700.1316	798.6276	0.4671408	no	unbiased
Dcitr06g10930.1	4.43	1.05	2.47	0	3.52	2.03	4.43	0	-0.480447	0.7402526	0.8931678	19.6249	0	1	no	unbiased
Dcitr06g10940.1	18.51	13.87	16	28.47	32.63	28.15	18.51	28.47	0.8961803	3.987957e-06	4.166206e-05	342.6201	810.5409	0.2971138	no	unbiased
Dcitr06g10960.1	174.1	166.25	201.88	196.68	167.58	216.11	174.1	196.68	0.1046349	0.4550502	0.7182536	30310.81	38683.02	0.4393264	no	unbiased
Dcitr06g10970.1	20.5	35.08	28.11	29.99	30.53	33.21	20.5	29.99	0.1646884	0.6434324	0.8411248	420.25	899.4001	0.3184556	no	unbiased
Dcitr06g10980.1	12.54	12.87	11.55	15.83	13.78	13.73	12.54	15.83	0.2328372	0.3595706	0.6370307	157.2516	250.5889	0.3855713	no	unbiased
Dcitr06g11000.1	12.76	12.21	8.41	10.62	7.92	12.18	12.76	10.62	-0.1083334	0.6802106	0.8626617	162.8176	112.7844	0.5907707	no	unbiased
