gene_id	chr	male	male_category	female	female_category
Dcitr06g12220.1	DC3.0sc06	0.0169618660472319	Low	0.00657242063492063	Low
Dcitr06g12230.1	DC3.0sc06	0.00595042331671632	Low	0.00603075681270845	Low
Dcitr06g12240.1	DC3.0sc06	0.00661510877419728	Low	0.00797650016741853	Low
Dcitr06g12250.1	DC3.0sc06	0.0192705996767451	Low	0.0225060410288288	Low
Dcitr06g12260.1	DC3.0sc06	0.00260191230772993	Low	0.0100746177285932	Low
Dcitr06g12270.1	DC3.0sc06	0.00707037796350788	Low	0.00327824394759154	Low
Dcitr06g12280.1	DC3.0sc06	0.0230854570263376	Low	0.0220405943002081	Low
Dcitr06g12290.1	DC3.0sc06	0.0957287559899181	Low	0.0949306425789274	Low
Dcitr06g12300.1	DC3.0sc06	0.0250873917370149	Low	0.0588707638317565	Low
Dcitr06g12310.1	DC3.0sc06	0.0249755960488946	Low	0.0269873802529629	Low
Dcitr06g12320.1	DC3.0sc06	0.00697716527392639	Low	0.00603905903957531	Low
Dcitr06g12330.1	DC3.0sc06	0.0045454862551977	Low	0.00624337299823826	Low
Dcitr06g12350.1	DC3.0sc06	0.00599353554241137	Low	0.00679814904601562	Low
Dcitr06g12360.1	DC3.0sc06	0.00553627335565512	Low	0.00470323894509195	Low
Dcitr06g12370.1	DC3.0sc06	0.00496331038339245	Low	0.00522335251848699	Low
Dcitr06g12380.1	DC3.0sc06	0.00508433651231284	Low	0.00626037720509108	Low
Dcitr06g12390.1	DC3.0sc06	0.00557486436432754	Low	0.00576824266679397	Low
Dcitr06g12400.1	DC3.0sc06	0.0061100954935718	Low	0.00516136226044728	Low
Dcitr06g12410.1	DC3.0sc06	0.00685000274537998	Low	0.0067380051645634	Low
Dcitr06g12420.1	DC3.0sc06	0.0264491689561219	Low	0.0245607257298191	Low
Dcitr06g12430.1	DC3.0sc06	0.126579103258178	Low	0.1080702684258	Low
Dcitr06g12440.1	DC3.0sc06	0.00787112509498606	Low	0.0119593668519284	Low
Dcitr06g12450.1	DC3.0sc06	0.074051302378986	Low	0.0661806731736685	Low
Dcitr06g12460.1	DC3.0sc06	0.00941768519525905	Low	0.0131340557848439	Low
Dcitr06g12470.1	DC3.0sc06	0.00605861180753694	Low	0.00576607675864896	Low
Dcitr06g12480.1	DC3.0sc06	0.0155594674348701	Low	0.00371930237890363	Low
Dcitr06g12490.1	DC3.0sc06	0.00759800797048024	Low	0.00711533308710297	Low
Dcitr06g12500.1	DC3.0sc06	0.0833333333333333	Low	0.767741935483871	High
Dcitr06g12510.1	DC3.0sc06	0.142857142857143	Low	0.561965811965812	Medium
Dcitr06g12520.1	DC3.0sc06	0.004000508001016	Low	0.0146834989703644	Low
Dcitr06g12530.1	DC3.0sc06	0.00562558173421581	Low	0.00557822169454243	Low
Dcitr06g12540.1	DC3.0sc06	0.385778823334333	Medium	0.29947776694557	Low
Dcitr06g12550.1	DC3.0sc06	0.0619960378052259	Low	0.0699292465587361	Low
Dcitr06g12560.1	DC3.0sc06	0.00751962858475777	Low	0.00617344113630406	Low
Dcitr06g12570.1	DC3.0sc06	0.0082543594413037	Low	0.00712336272030371	Low
Dcitr06g12580.1	DC3.0sc06	0.00488692506585839	Low	0.00673321004468134	Low
Dcitr06g12590.1	DC3.0sc06	0.00593661641664243	Low	0.00686065912518472	Low
Dcitr06g12600.1	DC3.0sc06	0.00816544194484228	Low	0.00674737716744921	Low
Dcitr06g12610.1	DC3.0sc06	0.00580077794689667	Low	0.00576875024026449	Low
Dcitr06g12620.1	DC3.0sc06	0.00577990070786701	Low	0.00641887235719966	Low
Dcitr06g12630.1	DC3.0sc06	0.00590342850256099	Low	0.00551098498284829	Low
Dcitr06g12640.1	DC3.0sc06	0.00598645014656975	Low	0.00672596813659385	Low
Dcitr06g12650.1	DC3.0sc06	0.00456657002374101	Low	0.00391640527356084	Low
Dcitr06g12660.1	DC3.0sc06	0.00502990800371354	Low	0.00580377817352987	Low
Dcitr06g12670.1	DC3.0sc06	0.0167665231035763	Low	0.0185588967179826	Low
Dcitr06g12680.1	DC3.0sc06	0.195601851851852	Low	0.663247863247863	Medium
Dcitr06g12690.1	DC3.0sc06	0.450313973093391	Medium	0.513175896757038	Medium
Dcitr06g12700.1	DC3.0sc06	0.00557701040648968	Low	0.00590434271552762	Low
Dcitr06g12710.1	DC3.0sc06	0.00538636530344956	Low	0.00563207826158275	Low
Dcitr06g12720.1	DC3.0sc06	0	None	0.0133084577114428	Low
Dcitr06g12730.1	DC3.0sc06	0.433376393110436	Medium	0.325487602448387	Medium
Dcitr06g12750.1	DC3.0sc06	0.00833333333333334	Low	0.0135087719298246	Low
Dcitr06g12760.1	DC3.0sc06	0.0179720213725473	Low	0.0519718578021333	Low
Dcitr06g12780.1	DC3.0sc06	0.0196799392111287	Low	0.0102598235849175	Low
Dcitr06g12790.1	DC3.0sc06	0.0224978537180908	Low	0.0227069074829439	Low
Dcitr06g12800.1	DC3.0sc06	0.0401239908377381	Low	0.0405138335491693	Low
Dcitr06g12810.1	DC3.0sc06	0.0455361408654292	Low	0.0564943538637018	Low
Dcitr06g12820.1	DC3.0sc06	0.0464329729397358	Low	0.0448000582067509	Low
Dcitr06g12830.1	DC3.0sc06	0.209426824335578	Low	0.189164086687307	Low
Dcitr06g12840.1	DC3.0sc06	0.00601781809257591	Low	0.0048380088209472	Low
Dcitr06g12850.1	DC3.0sc06	0.360096418355764	Medium	0.293717877096267	Low
Dcitr06g12860.1	DC3.0sc06	0.0220546992080374	Low	0.0769173157454441	Low
Dcitr06g12870.1	DC3.0sc06	0.00637114876543686	Low	0.00715448466697907	Low
Dcitr06g12880.1	DC3.0sc06	0.00565187630960212	Low	0.00601429805574181	Low
Dcitr06g12890.1	DC3.0sc06	0.00716344728942461	Low	0.00427913611919139	Low
Dcitr06g12900.1	DC3.0sc06	0.00623853538015735	Low	0.00691283222436269	Low
Dcitr06g12920.1	DC3.0sc06	0.0122768619980077	Low	0.0102813852813853	Low
Dcitr06g12930.1	DC3.0sc06	0.0292619136191371	Low	0.0315192836097035	Low
Dcitr06g12940.1	DC3.0sc06	0.00690340958593501	Low	0.00707691430371009	Low
Dcitr06g12950.1	DC3.0sc06	0.00677648629920218	Low	0.00879097233778428	Low
Dcitr06g12970.1	DC3.0sc06	0.00395810136180008	Low	0.00518437522729144	Low
Dcitr06g12980.1	DC3.0sc06	0.0042413209190926	Low	0.00565223634190392	Low
Dcitr06g12990.1	DC3.0sc06	0.0512997921438903	Low	0.0394360591616418	Low
Dcitr06g13000.1	DC3.0sc06	0.0042921617946765	Low	0.005975951872296	Low
Dcitr06g13010.1	DC3.0sc06	0.00822611157630121	Low	0.00836783988957902	Low
Dcitr06g13020.1	DC3.0sc06	0.779724012493891	High	0.823071037731101	High
Dcitr06g13030.1	DC3.0sc06	0.923338679645969	High	0.934090043857738	High
Dcitr06g13040.1	DC3.0sc06	0.230992059808574	Low	0.244805431253588	Low
Dcitr06g13050.1	DC3.0sc06	0.643888888888889	Medium	0.517695583549242	Medium
Dcitr06g13060.1	DC3.0sc06	0.0286181307783071	Low	0.0264338219709512	Low
Dcitr06g13070.1	DC3.0sc06	0.007521631955661	Low	0.00769051014147513	Low
Dcitr06g13090.1	DC3.0sc06	0.0225555279169421	Low	0.0196367099442866	Low
Dcitr06g13100.1	DC3.0sc06	0.249713925791726	Low	0.209846522175516	Low
Dcitr06g13110.1	DC3.0sc06	0.0265570320270842	Low	0.0224199530286836	Low
Dcitr06g13130.1	DC3.0sc06	0.146120858477123	Low	0.11869163342413	Low
Dcitr06g13140.1	DC3.0sc06	0.0163023269381169	Low	0.0130404555412454	Low
Dcitr06g13150.1	DC3.0sc06	0.0658013715498376	Low	0.0486817894779324	Low
Dcitr06g13160.1	DC3.0sc06	0.00471072286742721	Low	0.00572873509579363	Low
Dcitr06g13170.1	DC3.0sc06	0.00694831060798147	Low	0.00518280283901769	Low
Dcitr06g13180.1	DC3.0sc06	0.00709101464331406	Low	0.00557669024254922	Low
Dcitr06g13200.1	DC3.0sc06	0.031406036885489	Low	0	None
Dcitr06g13210.1	DC3.0sc06	0.00618354653866023	Low	0.00689513198148021	Low
Dcitr06g13220.1	DC3.0sc06	0.0196909035597004	Low	0.0214114477389123	Low
Dcitr06g13230.1	DC3.0sc06	0.0206963890148278	Low	0.0235849208732242	Low
Dcitr06g13240.1	DC3.0sc06	0.00853744417557729	Low	0.0083302687185602	Low
Dcitr06g13250.1	DC3.0sc06	0.00554337163167268	Low	0.00818554686661954	Low
Dcitr06g13260.1	DC3.0sc06	0.0218191740526818	Low	0.0149824380130468	Low
Dcitr06g13270.1	DC3.0sc06	0.406417982194002	Medium	0.665670327751362	Medium
Dcitr06g13280.1	DC3.0sc06	0.0427039940197667	Low	0.0343774664799513	Low
Dcitr06g13290.1	DC3.0sc06	0.401628012659903	Medium	0.343068149353817	Medium
Dcitr06g13300.1	DC3.0sc06	0.0292537204224548	Low	0.0295102042612675	Low
Dcitr06g13310.1	DC3.0sc06	0.747452595573707	High	0.777878942682604	High
Dcitr06g13320.1	DC3.0sc06	0.0483829471042347	Low	0.05300365086146	Low
Dcitr06g13330.1	DC3.0sc06	0.00977448476391755	Low	0.00620902377800667	Low
Dcitr06g13340.1	DC3.0sc06	0.0580588117742216	Low	0.0650537860919708	Low
Dcitr06g13350.1	DC3.0sc06	0.325941660276913	Medium	0.342593962158422	Medium
Dcitr06g13360.1	DC3.0sc06	0.00804860485468855	Low	0.0041699355475084	Low
Dcitr06g13370.1	DC3.0sc06	0.00806580987933467	Low	0.00790619423907102	Low
Dcitr06g13380.1	DC3.0sc06	0.00713736332853945	Low	0.00761859567548078	Low
Dcitr06g13390.1	DC3.0sc06	0.00741769998286437	Low	0.00494484619503172	Low
Dcitr06g13400.1	DC3.0sc06	0.00492731300939575	Low	0.00711962471289735	Low
Dcitr06g13410.1	DC3.0sc06	0.00640491146083829	Low	0.00645360318692495	Low
Dcitr06g13420.1	DC3.0sc06	0.123567602609146	Low	0.0986967528322349	Low
Dcitr06g13430.1	DC3.0sc06	0.0476680335497933	Low	0.0506240797039739	Low
Dcitr06g13440.1	DC3.0sc06	0.0296616248109266	Low	0.0330682155590615	Low
Dcitr06g13460.1	DC3.0sc06	0.0143926786810153	Low	0.0157737310629528	Low
Dcitr06g13470.1	DC3.0sc06	0.0140048915418274	Low	0.0147761094985724	Low
Dcitr06g13480.1	DC3.0sc06	0.00638735073308106	Low	0.00751529242476749	Low
Dcitr06g13500.1	DC3.0sc06	0.00933484835014398	Low	0.00766769836848971	Low
Dcitr06g13510.1	DC3.0sc06	0.053712523565742	Low	0.0623647635745322	Low
Dcitr06g13520.1	DC3.0sc06	0.0880880381657528	Low	0.0848889202333977	Low
Dcitr06g13530.1	DC3.0sc06	0.0100083836553593	Low	0.00668227468815361	Low
Dcitr06g13540.1	DC3.0sc06	0.018158681082869	Low	0.0237545281094531	Low
Dcitr06g13550.1	DC3.0sc06	0.0118159752840732	Low	0.0160677803647444	Low
Dcitr06g13560.1	DC3.0sc06	0.00485198439011486	Low	0.00609144752215683	Low
Dcitr06g13570.1	DC3.0sc06	0.0157820871895808	Low	0.00646981954292454	Low
Dcitr06g13580.1	DC3.0sc06	0.00280997252957722	Low	0.00942487644795897	Low
Dcitr06g13590.1	DC3.0sc06	0.231506383782968	Low	0.229201350444436	Low
Dcitr06g13600.1	DC3.0sc06	0.24469821140729	Low	0.271936454428888	Low
Dcitr06g13610.1	DC3.0sc06	0.0119047958541759	Low	0.00787167248832174	Low
Dcitr06g13620.1	DC3.0sc06	0.124238688057036	Low	0.137769985815346	Low
Dcitr06g13630.1	DC3.0sc06	0.195252221609599	Low	0.174990862222753	Low
Dcitr06g13640.1	DC3.0sc06	0.938241997350501	High	0.946408148099894	High
Dcitr06g13650.1	DC3.0sc06	0.184840895921429	Low	0.193958480773401	Low
Dcitr06g13660.1	DC3.0sc06	0.0161649714684051	Low	0.0152488445101624	Low
Dcitr06g13670.1	DC3.0sc06	0.0130478192130663	Low	0.0104490955183357	Low
Dcitr06g13680.1	DC3.0sc06	0.00726497047226819	Low	0.0111717263427134	Low
Dcitr06g13690.1	DC3.0sc06	0.00614539965015171	Low	0.00541837290338081	Low
Dcitr06g13710.1	DC3.0sc06	0.00722243628445639	Low	0.00728162773504942	Low
Dcitr06g13720.1	DC3.0sc06	0.00582643911868114	Low	0.00586800840176078	Low
Dcitr06g13730.1	DC3.0sc06	0.00657135202248485	Low	0.00620235014359337	Low
Dcitr06g13740.1	DC3.0sc06	0.0209219616189939	Low	0.0232985699957289	Low
Dcitr06g13750.1	DC3.0sc06	0.197332324638756	Low	0.20914291032051	Low
Dcitr06g13760.1	DC3.0sc06	0.00628786620382676	Low	0.00584536278570046	Low
Dcitr06g13770.1	DC3.0sc06	0.00658214694784741	Low	0.00566366709730772	Low
Dcitr06g13780.1	DC3.0sc06	0.0103392033273899	Low	0.0119260828437972	Low
Dcitr06g13790.1	DC3.0sc06	0.00700689677032221	Low	0.00815598244109681	Low
Dcitr06g13810.1	DC3.0sc06	0.00523775757339064	Low	0.00535111938954998	Low
Dcitr06g13820.1	DC3.0sc06	0.0744603883840225	Low	0.0515061460836103	Low
Dcitr06g13830.1	DC3.0sc06	0.0746436533948737	Low	0.0523944995430897	Low
Dcitr06g13840.1	DC3.0sc06	0.373983739837399	Medium	0.248965517241379	Low
Dcitr06g13850.1	DC3.0sc06	0.0636579723159711	Low	0.0607628041502909	Low
Dcitr06g13860.1	DC3.0sc06	0.035595917484704	Low	0.032555347344019	Low
Dcitr06g13870.1	DC3.0sc06	0.607394278876481	Medium	0.58608086378019	Medium
Dcitr06g13880.1	DC3.0sc06	0.00588822013785807	Low	0.00596217120737441	Low
Dcitr06g13890.1	DC3.0sc06	0.0330780498543656	Low	0.0568919708804931	Low
Dcitr06g13900.1	DC3.0sc06	0.184359710056296	Low	0.181202120107245	Low
Dcitr06g13910.1	DC3.0sc06	0.610661758092292	Medium	0.608449428165238	Medium
Dcitr06g13920.1	DC3.0sc06	0.151802058140086	Low	0.26351976962586	Low
Dcitr06g13930.1	DC3.0sc06	0.0963446312273641	Low	0.0892414936929449	Low
Dcitr06g13940.1	DC3.0sc06	0.203232353712603	Low	0.197788172114452	Low
Dcitr06g13950.1	DC3.0sc06	0.00480254049650388	Low	0.0128719098848825	Low
Dcitr06g13960.1	DC3.0sc06	0.00874085696059793	Low	0.00878255628475214	Low
Dcitr06g13970.1	DC3.0sc06	0.00674777490363974	Low	0.00622546350350155	Low
Dcitr06g13980.1	DC3.0sc06	0.00362783789382412	Low	0.00718891387222444	Low
Dcitr06g13990.1	DC3.0sc06	0.00428094675230621	Low	0.00488926230219658	Low
Dcitr06g14000.1	DC3.0sc06	0.00753645606229083	Low	0.00639312159478451	Low
Dcitr06g14010.1	DC3.0sc06	0.00571667551251688	Low	0.00661932888135015	Low
Dcitr06g14020.1	DC3.0sc06	0.00463076839492195	Low	0.00445359912245214	Low
Dcitr06g14030.1	DC3.0sc06	0.0297577192962355	Low	0.0283242519308125	Low
Dcitr06g14040.1	DC3.0sc06	0.104014238114579	Low	0.109103807819765	Low
Dcitr06g14050.1	DC3.0sc06	0.00703703703703703	Low	0.0266942474389283	Low
Dcitr06g14060.1	DC3.0sc06	0.0116901593466227	Low	0.00555093978492309	Low
Dcitr06g14070.1	DC3.0sc06	0.0245909224027428	Low	0.0152914594243703	Low
Dcitr06g14080.1	DC3.0sc06	0.00707809778447547	Low	0.00697389449912019	Low
Dcitr06g14090.1	DC3.0sc06	0.0235240682232884	Low	0.0218282981266259	Low
Dcitr06g14100.1	DC3.0sc06	0.0170260851021474	Low	0.015493047430417	Low
Dcitr06g14110.1	DC3.0sc06	0.00510344839227146	Low	0.00671486489732291	Low
Dcitr06g14120.1	DC3.0sc06	0.00586141546398595	Low	0.00570660834012956	Low
Dcitr06g14130.1	DC3.0sc06	0.00483535102652813	Low	0.0105043643883981	Low
Dcitr06g14140.1	DC3.0sc06	0.0053708538571906	Low	0.00614448005989339	Low
Dcitr06g14150.1	DC3.0sc06	0.00521444618436546	Low	0.00438580307163609	Low
Dcitr06g14160.1	DC3.0sc06	0.00402633463600214	Low	0.00400794961349552	Low
Dcitr06g14170.1	DC3.0sc06	0.00661104240904323	Low	0.00461079313244293	Low
Dcitr06g14180.1	DC3.0sc06	0.00563579378820953	Low	0.00594507061437112	Low
Dcitr06g14190.1	DC3.0sc06	0.00586745971981037	Low	0.00633062039128138	Low
Dcitr06g14200.1	DC3.0sc06	0.00490369201891044	Low	0.00683051169542394	Low
Dcitr06g14210.1	DC3.0sc06	0.00517248313484833	Low	0.00690556179315297	Low
Dcitr06g14220.1	DC3.0sc06	0.00878208472281044	Low	0.0119698414200643	Low
Dcitr06g14230.1	DC3.0sc06	0.0054600306276968	Low	0.00803896030744153	Low
Dcitr06g14240.1	DC3.0sc06	0.0110528263226772	Low	0.00995292411627801	Low
Dcitr06g14250.1	DC3.0sc06	0.00637432100498922	Low	0.00666085668844781	Low
Dcitr06g14260.1	DC3.0sc06	0	None	0.0416666666666667	Low
Dcitr06g14270.1	DC3.0sc06	0.00500126795503409	Low	0.0051186083999468	Low
Dcitr06g14280.1	DC3.0sc06	0.0060262747257228	Low	0.0069357328043026	Low
Dcitr06g14290.1	DC3.0sc06	0.00798777552805804	Low	0.00684112583523178	Low
Dcitr06g14300.1	DC3.0sc06	0.0476190476190477	Low	0.0286679536679536	Low
Dcitr06g14310.1	DC3.0sc06	0.0121353130405406	Low	0.0124985740384785	Low
Dcitr06g14320.1	DC3.0sc06	0.181211763231629	Low	0.230591480607295	Low
Dcitr06g14330.1	DC3.0sc06	0.00547438785971439	Low	0.00569207061316715	Low
Dcitr06g14340.1	DC3.0sc06	0.00579153139985744	Low	0.00569332782538939	Low
Dcitr06g14350.1	DC3.0sc06	0.00547459436058649	Low	0.00737970052668836	Low
Dcitr06g14360.1	DC3.0sc06	0.00754099904109124	Low	0.00723832779424528	Low
Dcitr06g14370.1	DC3.0sc06	0.00360877028714108	Low	0.0101019885018335	Low
Dcitr06g14380.1	DC3.0sc06	0.00596524595882619	Low	0.00652101556656773	Low
Dcitr06g14390.1	DC3.0sc06	0.0112564505125786	Low	0.0117145229618359	Low
Dcitr06g14400.1	DC3.0sc06	0.0118471472084651	Low	0.0101866569194923	Low
Dcitr06g14410.1	DC3.0sc06	0.00734871608135362	Low	0.00569182836925318	Low
Dcitr06g14420.1	DC3.0sc06	0.0046093739427284	Low	0.00945722842925037	Low
Dcitr06g14430.1	DC3.0sc06	0.0123488942951984	Low	0.00667872417798721	Low
Dcitr06g14440.1	DC3.0sc06	0.316048196644918	Medium	0.372270904356991	Medium
Dcitr06g14450.1	DC3.0sc06	0.0408131924079023	Low	0.0277753211185839	Low
Dcitr06g14460.1	DC3.0sc06	0.0456842909821256	Low	0.0393446639655583	Low
Dcitr06g14470.1	DC3.0sc06	0.036381430354387	Low	0.030234864010958	Low
Dcitr06g14480.1	DC3.0sc06	0.0515251490740311	Low	0.0519317940636741	Low
Dcitr06g14490.1	DC3.0sc06	0.248535755558461	Low	0.210628819101486	Low
Dcitr06g14500.1	DC3.0sc06	0	None	0	None
Dcitr06g14510.1	DC3.0sc06	0.0212173199320801	Low	0.0230506888225518	Low
Dcitr06g14520.1	DC3.0sc06	0.0112607729306074	Low	0.0133812490828515	Low
Dcitr06g14530.1	DC3.0sc06	0.390135418735684	Medium	0.407859636493547	Medium
Dcitr06g14540.1	DC3.0sc06	0.486884762746832	Medium	0.778453154089826	High
Dcitr06g14550.1	DC3.0sc06	0.0315258146746908	Low	0.0311999175611187	Low
Dcitr06g14560.1	DC3.0sc06	0.0296680757008063	Low	0.0305069391022666	Low
Dcitr06g14570.1	DC3.0sc06	0.0444318714368015	Low	0.0363842607837909	Low
Dcitr06g14580.1	DC3.0sc06	0.00772212667514591	Low	0.00908412247403507	Low
Dcitr06g14590.1	DC3.0sc06	0.0976935884458799	Low	0.130730988274633	Low
Dcitr06g14600.1	DC3.0sc06	0.0129035766979536	Low	0.0126362039581471	Low
Dcitr06g14610.1	DC3.0sc06	0.0290153505126741	Low	0.0378332617406581	Low
Dcitr06g14620.1	DC3.0sc06	0.00709609029116284	Low	0.00754259437621305	Low
Dcitr06g14630.1	DC3.0sc06	0.0444532953667247	Low	0.053082538788959	Low
Dcitr06g14640.1	DC3.0sc06	0.0142517383126472	Low	0.0127776133463729	Low
Dcitr06g14650.1	DC3.0sc06	0.00867241943846073	Low	0.00772146015428868	Low
Dcitr06g14660.1	DC3.0sc06	0.00532386133810776	Low	0.00749711292340524	Low
Dcitr06g14670.1	DC3.0sc06	0.0702647320558054	Low	0.0711706810017917	Low
Dcitr06g14690.1	DC3.0sc06	0.0144466039885743	Low	0.0129075521894501	Low
Dcitr06g14700.1	DC3.0sc06	0.244004524555586	Low	0.262259333055269	Low
Dcitr06g14710.1	DC3.0sc06	0.00825960007987018	Low	0.00742797303950348	Low
Dcitr06g14720.1	DC3.0sc06	0.00581948733593414	Low	0.00652600911410254	Low
Dcitr06g14730.1	DC3.0sc06	0.0507012718118386	Low	0.0538224105382328	Low
Dcitr06g14740.1	DC3.0sc06	0.36818406682743	Medium	0.402106774842817	Medium
Dcitr06g14750.1	DC3.0sc06	0.678294410405503	Medium	0.680959913373445	Medium
Dcitr06g14760.1	DC3.0sc06	0.272205640120741	Low	0.280589877003833	Low
Dcitr06g14780.1	DC3.0sc06	0.00619155244338176	Low	0.00566070906806817	Low
Dcitr06g14790.1	DC3.0sc06	0.513474366201639	Medium	0.499802838688706	Medium
Dcitr06g14800.1	DC3.0sc06	0.438296706921205	Medium	0.411233665589229	Medium
Dcitr06g14810.1	DC3.0sc06	0.026721909102536	Low	0.0316627383598536	Low
Dcitr06g14820.1	DC3.0sc06	0.00574802232847774	Low	0.0059921391755295	Low
Dcitr06g14850.1	DC3.0sc06	0.00495116541452102	Low	0.00967515116051077	Low
Dcitr06g14860.1	DC3.0sc06	0.272093387095645	Low	0.247985756941223	Low
Dcitr06g14870.1	DC3.0sc06	0.00599512644585552	Low	0.00403834853252734	Low
Dcitr06g14880.1	DC3.0sc06	0.209240138765559	Low	0.214654615021321	Low
Dcitr06g14890.1	DC3.0sc06	0.0061136679626669	Low	0.00524783318492446	Low
Dcitr06g14900.1	DC3.0sc06	0.00553106105634648	Low	0.00824693443937394	Low
Dcitr06g14910.1	DC3.0sc06	0.00552565703755729	Low	0.0053097365695797	Low
Dcitr06g14920.1	DC3.0sc06	0.0050384009562798	Low	0.00420758484299721	Low
Dcitr06g14930.1	DC3.0sc06	0.608984337921215	Medium	0.417227187413889	Medium
Dcitr06g14940.1	DC3.0sc06	0.0121166031648421	Low	0.0159810524945316	Low
Dcitr06g14950.1	DC3.0sc06	0.00607012437957816	Low	0.010858883436834	Low
Dcitr06g14960.1	DC3.0sc06	0.00779038271829788	Low	0.00800060690694592	Low
Dcitr06g14970.1	DC3.0sc06	0.0485930081161111	Low	0.050867754586946	Low
Dcitr06g14980.1	DC3.0sc06	0.793327964430231	High	0.707463495664712	High
Dcitr06g14990.1	DC3.0sc06	0.509310281943049	Medium	0.475913436665233	Medium
Dcitr06g15000.1	DC3.0sc06	0.00908764729989604	Low	0.0113521392726901	Low
Dcitr06g15010.1	DC3.0sc06	0.921742653701047	High	0.888816738816739	High
Dcitr06g15020.1	DC3.0sc06	0.00879456266635512	Low	0.0075291236814608	Low
Dcitr06g15030.1	DC3.0sc06	0.00812100925621097	Low	0.00681012937632449	Low
Dcitr06g15040.1	DC3.0sc06	0.00468532086276893	Low	0.00569608260333258	Low
Dcitr06g15050.1	DC3.0sc06	0.0129032598951042	Low	0.0154188827996893	Low
Dcitr06g15060.1	DC3.0sc06	0.296706170843717	Low	0.320657702999676	Medium
Dcitr06g15070.1	DC3.0sc06	0.0484458193099795	Low	0.0473292116025959	Low
Dcitr06g15080.1	DC3.0sc06	0.0100138031690612	Low	0.0135063068775909	Low
Dcitr06g15090.1	DC3.0sc06	0.00889343059646233	Low	0.0075900806758242	Low
Dcitr06g15100.1	DC3.0sc06	0.0107925805464998	Low	0.0106588512576832	Low
Dcitr06g15110.1	DC3.0sc06	0.0062392233501006	Low	0.00436846902750398	Low
Dcitr06g15120.1	DC3.0sc06	0.0171399966110099	Low	0.0100605256667691	Low
Dcitr06g15130.1	DC3.0sc06	0.0854619525016462	Low	0.103948233617755	Low
Dcitr06g15140.1	DC3.0sc06	0.111721223587217	Low	0.099616808901433	Low
Dcitr06g15150.1	DC3.0sc06	0.0424680544696393	Low	0.0387598313403294	Low
Dcitr06g15160.1	DC3.0sc06	0.0171048194478561	Low	0.0169108100036956	Low
Dcitr06g15170.1	DC3.0sc06	0.00742793214781716	Low	0.00605841540577064	Low
Dcitr06g15180.1	DC3.0sc06	0.0105236474430118	Low	0.0100652132535562	Low
Dcitr06g15190.1	DC3.0sc06	0.00457160176219574	Low	0.00513204807895181	Low
Dcitr06g15200.1	DC3.0sc06	0.00506020464185755	Low	0.00541391941723176	Low
Dcitr06g15210.1	DC3.0sc06	0.0102285911675833	Low	0.00892051527077872	Low
Dcitr06g15220.1	DC3.0sc06	0.00958018148594448	Low	0.00724767359391625	Low
Dcitr06g15230.1	DC3.0sc06	0.0174539525679228	Low	0.0247371721009769	Low
Dcitr06g15240.1	DC3.0sc06	0.0166130930196002	Low	0.0407620769464408	Low
Dcitr06g15250.1	DC3.0sc06	0.0477893367569223	Low	0.0583606418016981	Low
Dcitr06g15260.1	DC3.0sc06	0	None	0.0130386818974414	Low
Dcitr06g15280.1	DC3.0sc06	0.00421940928270042	Low	0.00693590869183493	Low
Dcitr06g15290.1	DC3.0sc06	0.00673808235318097	Low	0.00603251632954806	Low
Dcitr06g15300.1	DC3.0sc06	0.00613712767716688	Low	0.00439559365521782	Low
Dcitr06g15310.1	DC3.0sc06	0.00545317099596674	Low	0.00591967249938896	Low
Dcitr06g15320.1	DC3.0sc06	0.00662351773510174	Low	0.00412833899618979	Low
Dcitr06g15330.1	DC3.0sc06	0.387334538651749	Medium	0.419990170228653	Medium
Dcitr06g15340.1	DC3.0sc06	0.00774515258926543	Low	0.00718807790036072	Low
Dcitr06g15350.1	DC3.0sc06	0.585494262224063	Medium	0.559725048647059	Medium
Dcitr06g15360.1	DC3.0sc06	0.0429046465600267	Low	0.0458243748619152	Low
Dcitr06g15370.1	DC3.0sc06	0.338455815018315	Medium	0.194139194139194	Low
Dcitr06g15380.1	DC3.0sc06	0.420017018006148	Medium	0.439421145378015	Medium
Dcitr06g15390.1	DC3.0sc06	0.117203967553835	Low	0.0959653197133975	Low
Dcitr06g15400.1	DC3.0sc06	0.00203649474483533	Low	0.00905308347606781	Low
Dcitr06g15420.1	DC3.0sc06	0	None	0.0111346479520078	Low
Dcitr06g15430.1	DC3.0sc06	0	None	0	None
Dcitr06g15440.1	DC3.0sc06	0.0663461467696096	Low	0.0627368579798985	Low
Dcitr06g15450.1	DC3.0sc06	0.00752782628542966	Low	0.0059173160706841	Low
Dcitr06g15460.1	DC3.0sc06	0.00673610026362376	Low	0.0027598977931834	Low
Dcitr06g15470.1	DC3.0sc06	0.0213779956427015	Low	0.00465116279069768	Low
Dcitr06g15480.1	DC3.0sc06	0.00599226283023795	Low	0.00680332065256829	Low
Dcitr06g15490.1	DC3.0sc06	0.00636576388050948	Low	0.00565553450002333	Low
Dcitr06g15500.1	DC3.0sc06	0.00114155251141553	Low	0.00822534613870607	Low
Dcitr06g15510.1	DC3.0sc06	0.0651328095761967	Low	0.0762538600472811	Low
Dcitr06g15520.1	DC3.0sc06	0.378654837397655	Medium	0.389314798358836	Medium
Dcitr06g15530.1	DC3.0sc06	0.336958234830575	Medium	0.250990712074303	Low
